,comp,comp_id,date,guest_points,guest_result,guest_team,guest_team_short,home_points,home_result,home_team,home_team_short,host,league,site,time,weapon,winner
599,4,LP1.BuLi Süd8D,02.12.2017,0,0,SV Kelheim-Gmünd,SV Kelheim-Gmünd,0,0,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,Sgi Waldenburg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=8,16.00 Uhr,Luftpistole,guest
600,5,LP1.BuLi Süd8E,02.12.2017,0,0,SV Willmandingen,SV Willmandingen,0,0,Sgi Waldenburg,Sgi Waldenburg,Sgi Waldenburg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=8,17.30 Uhr,Luftpistole,guest
601,6,LP1.BuLi Süd8F,02.12.2017,0,0,SG Edelweiß Scheuring,SG Edelweiß Scheuring,0,0,ESV Weil am Rhein,ESV Weil am Rhein,Sgi Waldenburg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=8,19.00 Uhr,Luftpistole,guest
602,1,LP1.BuLi Süd9A,03.12.2017,0,0,SGi Ludwigsburg,SGi Ludwigsburg,0,0,SSG Dynamit Fürth,SSG Dynamit Fürth,SV Waldkirch,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=9,10.00 Uhr,Luftpistole,guest
603,2,LP1.BuLi Süd9B,03.12.2017,0,0,KKS Hambrücken,KKS Hambrücken,0,0,SV Waldkirch,SV Waldkirch,SV Waldkirch,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=9,11.30 Uhr,Luftpistole,guest
604,3,LP1.BuLi Süd9C,03.12.2017,0,0,SV Peiting,SV Peiting,0,0,SV Altheim Waldhausen,SV Altheim Waldhausen,SV Waldkirch,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=9,13.00 Uhr,Luftpistole,guest
605,4,LP1.BuLi Süd9D,03.12.2017,0,0,SG Edelweiß Scheuring,SG Edelweiß Scheuring,0,0,SV Willmandingen,SV Willmandingen,Sgi Waldenburg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=9,10.00 Uhr,Luftpistole,guest
606,5,LP1.BuLi Süd9E,03.12.2017,0,0,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,0,0,Sgi Waldenburg,Sgi Waldenburg,Sgi Waldenburg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=9,11.30 Uhr,Luftpistole,guest
607,6,LP1.BuLi Süd9F,03.12.2017,0,0,SV Kelheim-Gmünd,SV Kelheim-Gmünd,0,0,ESV Weil am Rhein,ESV Weil am Rhein,Sgi Waldenburg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=9,13.00 Uhr,Luftpistole,guest
608,1,LP1.BuLi Süd10A,06.01.2018,0,0,ESV Weil am Rhein,ESV Weil am Rhein,0,0,SSG Dynamit Fürth,SSG Dynamit Fürth,KKS Hambrücken,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=10,16.00 Uhr,Luftpistole,guest
609,2,LP1.BuLi Süd10B,06.01.2018,0,0,SG Edelweiß Scheuring,SG Edelweiß Scheuring,0,0,KKS Hambrücken,KKS Hambrücken,KKS Hambrücken,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=10,17.30 Uhr,Luftpistole,guest
610,3,LP1.BuLi Süd10C,06.01.2018,0,0,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,0,0,SV Altheim Waldhausen,SV Altheim Waldhausen,KKS Hambrücken,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=10,19.00 Uhr,Luftpistole,guest
611,4,LP1.BuLi Süd10D,06.01.2018,0,0,SV Peiting,SV Peiting,0,0,SV Kelheim-Gmünd,SV Kelheim-Gmünd,SGi Ludwigsburg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=10,16.00 Uhr,Luftpistole,guest
612,5,LP1.BuLi Süd10E,06.01.2018,0,0,SV Willmandingen,SV Willmandingen,0,0,SGi Ludwigsburg,SGi Ludwigsburg,SGi Ludwigsburg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=10,17.30 Uhr,Luftpistole,guest
613,6,LP1.BuLi Süd10F,06.01.2018,0,0,SV Waldkirch,SV Waldkirch,0,0,Sgi Waldenburg,Sgi Waldenburg,SGi Ludwigsburg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=10,19.00 Uhr,Luftpistole,guest
614,1,LP1.BuLi Süd11A,07.01.2018,0,0,SSG Dynamit Fürth,SSG Dynamit Fürth,0,0,SV Murrhardt-Karnsberg,SV Murrhardt-Karnsberg,KKS Hambrücken,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=11,10.00 Uhr,Luftpistole,guest
615,2,LP1.BuLi Süd11B,07.01.2018,0,0,ESV Weil am Rhein,ESV Weil am Rhein,0,0,KKS Hambrücken,KKS Hambrücken,KKS Hambrücken,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=11,11.30 Uhr,Luftpistole,guest
616,3,LP1.BuLi Süd11C,07.01.2018,0,0,SV Altheim Waldhausen,SV Altheim Waldhausen,0,0,SG Edelweiß Scheuring,SG Edelweiß Scheuring,KKS Hambrücken,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=11,13.00 Uhr,Luftpistole,guest
617,4,LP1.BuLi Süd11D,07.01.2018,0,0,Sgi Waldenburg,Sgi Waldenburg,0,0,SV Peiting,SV Peiting,SGi Ludwigsburg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=11,10.00 Uhr,Luftpistole,guest
618,5,LP1.BuLi Süd11E,07.01.2018,0,0,SV Kelheim-Gmünd,SV Kelheim-Gmünd,0,0,SGi Ludwigsburg,SGi Ludwigsburg,SGi Ludwigsburg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=11,11.30 Uhr,Luftpistole,guest
619,6,LP1.BuLi Süd11F,07.01.2018,0,0,SV Waldkirch,SV Waldkirch,0,0,SV Willmandingen,SV Willmandingen,SGi Ludwigsburg,1.BuLi Süd,http://bundesliga.dsb.de/?page_id=231&waffe=2&liga=7&wettkampf=11,13.00 Uhr,Luftpistole,guest
