,first_name,home,id,last_name,point,position,result,shoot_off,team_full
1193,Kirstin,False,LP2.BuLi West1E,Steinert,0,2,368, ,"('SV Biebrich 1864',)"
1194,Holger,True,LP2.BuLi West1E,Simon,1,3,360,10,"('SPSG Tell Raunheim',)"
1195,Carsten,False,LP2.BuLi West1E,Dudde,0,3,360,9,"('SV Biebrich 1864',)"
1196,Christoph,True,LP2.BuLi West1E,Schneider,1,4,362, ,"('SPSG Tell Raunheim',)"
1197,Christian,False,LP2.BuLi West1E,Schäberle,0,4,360, ,"('SV Biebrich 1864',)"
1198,Volker,True,LP2.BuLi West1E,Lautenschläger,1,5,371, ,"('SPSG Tell Raunheim',)"
1199,Sylvie,False,LP2.BuLi West1E,Schmit,0,5,357, ,"('SV Biebrich 1864',)"
1200,Thomas,True,LP2.BuLi West1F,Hucke,1,1,380, ,"('SV Hegelsberg-Vellmar',)"
1201,Nadine,False,LP2.BuLi West1F,Reichelt,0,1,373, ,"('Brühler Schießclub 70',)"
1202,Lev,True,LP2.BuLi West1F,Berner,1,2,359, ,"('SV Hegelsberg-Vellmar',)"
1203,Jürgen,False,LP2.BuLi West1F,Korn,0,2,355, ,"('Brühler Schießclub 70',)"
1204,Svenja,True,LP2.BuLi West1F,Berge,0,3,361, ,"('SV Hegelsberg-Vellmar',)"
1205,Philipp,False,LP2.BuLi West1F,Sersch,1,3,372, ,"('Brühler Schießclub 70',)"
1206,Kim,True,LP2.BuLi West1F,Richter,0,4,356, ,"('SV Hegelsberg-Vellmar',)"
1207,Christian,False,LP2.BuLi West1F,Brabender,1,4,363, ,"('Brühler Schießclub 70',)"
1208,Stefan,True,LP2.BuLi West1F,Ziehn,1,5,364, ,"('SV Hegelsberg-Vellmar',)"
1209,Manfred,False,LP2.BuLi West1F,Ley,0,5,363, ,"('Brühler Schießclub 70',)"
1210,Peter,True,LP2.BuLi West1F,Brzezinski,0,1,365, ,"('SV Usingen',)"
1211,Markus,False,LP2.BuLi West1F,Kremser,1,1,378, ,"('SpSch Ännchen Bad Godesberg',)"
1212,Christoph,True,LP2.BuLi West1F,Plümacher,1,2,366, ,"('SV Usingen',)"
1213,Michael,False,LP2.BuLi West1F,Weber,0,2,363, ,"('SpSch Ännchen Bad Godesberg',)"
1214,Patrick,True,LP2.BuLi West1F,Veidt,0,3,361, ,"('SV Usingen',)"
1215,Dirk,False,LP2.BuLi West1F,Beuth,1,3,365, ,"('SpSch Ännchen Bad Godesberg',)"
1216,Hermann,True,LP2.BuLi West1F,Müller,1,4,367, ,"('SV Usingen',)"
1217,Albert,False,LP2.BuLi West1F,Melzer,0,4,357, ,"('SpSch Ännchen Bad Godesberg',)"
1218,Markus,True,LP2.BuLi West1F,Bill,0,5,354, ,"('SV Usingen',)"
1219,Vanessa,False,LP2.BuLi West1F,Hollfoth,1,5,364, ,"('SpSch Ännchen Bad Godesberg',)"
1220,Nadine,True,LP2.BuLi West1F,Reichelt,0,1,373, ,"('Brühler Schießclub 70',)"
1221,Markus,False,LP2.BuLi West1F,Kremser,1,1,376, ,"('SpSch Ännchen Bad Godesberg',)"
1222,Jürgen,True,LP2.BuLi West1F,Korn,1,2,376, ,"('Brühler Schießclub 70',)"
1223,Michael,False,LP2.BuLi West1F,Weber,0,2,372, ,"('SpSch Ännchen Bad Godesberg',)"
1224,Lieselotte,True,LP2.BuLi West1F,Janssen,1,3,373, ,"('Brühler Schießclub 70',)"
1225,Dirk,False,LP2.BuLi West1F,Beuth,0,3,364, ,"('SpSch Ännchen Bad Godesberg',)"
1226,Philipp,True,LP2.BuLi West1F,Sersch,1,4,375, ,"('Brühler Schießclub 70',)"
1227,Johann,False,LP2.BuLi West1F,Seuren,0,4,355, ,"('SpSch Ännchen Bad Godesberg',)"
1228,Manfred,True,LP2.BuLi West1F,Ley,1,5,368, ,"('Brühler Schießclub 70',)"
1229,Vanessa,False,LP2.BuLi West1F,Hollfoth,0,5,353, ,"('SpSch Ännchen Bad Godesberg',)"
1230,Thomas,True,LP2.BuLi West1F,Hucke,1,1,380, ,"('SV Hegelsberg-Vellmar',)"
1231,Peter,False,LP2.BuLi West1F,Brzezinski,0,1,368, ,"('SV Usingen',)"
1232,Nils,True,LP2.BuLi West1F,Pilger,0,2,358, ,"('SV Hegelsberg-Vellmar',)"
1233,Christoph,False,LP2.BuLi West1F,Plümacher,1,2,372, ,"('SV Usingen',)"
1234,Svenja,True,LP2.BuLi West1F,Berge,1,3,364, ,"('SV Hegelsberg-Vellmar',)"
1235,Patrick,False,LP2.BuLi West1F,Veidt,0,3,356, ,"('SV Usingen',)"
1236,Kim,True,LP2.BuLi West1F,Richter,0,4,364, ,"('SV Hegelsberg-Vellmar',)"
1237,Hermann,False,LP2.BuLi West1F,Müller,1,4,369, ,"('SV Usingen',)"
1238,Stefan,True,LP2.BuLi West1F,Ziehn,1,5,370, ,"('SV Hegelsberg-Vellmar',)"
1239,Markus,False,LP2.BuLi West1F,Bill,0,5,361, ,"('SV Usingen',)"
1240,Maik,True,LP2.BuLi West1F,Schamber,0,1,360, ,"('SPSG Tell Raunheim',)"
1241,Andrey,False,LP2.BuLi West1F,Rudi,1,1,362, ,"('SSV Bad Westernkotten',)"
1242,Thomas,True,LP2.BuLi West1F,van der Burg,0,2,371, ,"('SPSG Tell Raunheim',)"
1243,Peter,False,LP2.BuLi West1F,Müller,1,2,375, ,"('SSV Bad Westernkotten',)"
1244,Holger,True,LP2.BuLi West1F,Simon,1,3,367, ,"('SPSG Tell Raunheim',)"
1245,Ralf,False,LP2.BuLi West1F,Risse,0,3,362, ,"('SSV Bad Westernkotten',)"
1246,Christoph,True,LP2.BuLi West1F,Schneider,0,4,364, ,"('SPSG Tell Raunheim',)"
1247,Wilfried,False,LP2.BuLi West1F,Dörschlen,1,4,369, ,"('SSV Bad Westernkotten',)"
1248,Volker,True,LP2.BuLi West1F,Lautenschläger,1,5,366, ,"('SPSG Tell Raunheim',)"
1249,Sascha,False,LP2.BuLi West1F,Düsing,0,5,365, ,"('SSV Bad Westernkotten',)"
1250,René,True,LP2.BuLi West1F,Opper,0,1,365, ,"('SV Biebrich 1864',)"
1251,Marko,False,LP2.BuLi West1F,Kuckuck,1,1,368, ,"('SC Windecken',)"
1252,Kirstin,True,LP2.BuLi West1F,Steinert,0,2,359, ,"('SV Biebrich 1864',)"
1253,Kathrin,False,LP2.BuLi West1F,Türpitsch,1,2,365, ,"('SC Windecken',)"
1254,Carsten,True,LP2.BuLi West1F,Dudde,1,3,361, ,"('SV Biebrich 1864',)"
1255,Kai,False,LP2.BuLi West1F,Schlegel,0,3,352, ,"('SC Windecken',)"
1256,Christian,True,LP2.BuLi West1F,Schäberle,1,4,369, ,"('SV Biebrich 1864',)"
1257,Kai-Michael,False,LP2.BuLi West1F,Arends,0,4,352, ,"('SC Windecken',)"
1258,Daniel,True,LP2.BuLi West1F,Tkocz,1,5,367, ,"('SV Biebrich 1864',)"
1259,Mark,False,LP2.BuLi West1F,Schleiss,0,5,349, ,"('SC Windecken',)"
1260,Andrey,True,LP2.BuLi West1F,Rudi,0,1,360, ,"('SSV Bad Westernkotten',)"
1261,Marko,False,LP2.BuLi West1F,Kuckuck,1,1,364, ,"('SC Windecken',)"
1262,Peter,True,LP2.BuLi West1F,Müller,1,2,370, ,"('SSV Bad Westernkotten',)"
1263,Kathrin,False,LP2.BuLi West1F,Türpitsch,0,2,365, ,"('SC Windecken',)"
1264,Ralf,True,LP2.BuLi West1F,Risse,1,3,373, ,"('SSV Bad Westernkotten',)"
1265,Kai,False,LP2.BuLi West1F,Schlegel,0,3,356, ,"('SC Windecken',)"
1266,Sascha,True,LP2.BuLi West1F,Düsing,1,4,367, ,"('SSV Bad Westernkotten',)"
1267,Kai-Michael,False,LP2.BuLi West1F,Arends,0,4,357, ,"('SC Windecken',)"
1268,Klaus,True,LP2.BuLi West1F,Neise,1,5,355, ,"('SSV Bad Westernkotten',)"
1269,Mark,False,LP2.BuLi West1F,Schleiss,0,5,352, ,"('SC Windecken',)"
1270,Maik,True,LP2.BuLi West1F,Schamber,0,1,368, ,"('SPSG Tell Raunheim',)"
1271,René,False,LP2.BuLi West1F,Opper,1,1,369, ,"('SV Biebrich 1864',)"
1272,Thomas,True,LP2.BuLi West1F,van der Burg,1,2,373, ,"('SPSG Tell Raunheim',)"
1273,Kirstin,False,LP2.BuLi West1F,Steinert,0,2,368, ,"('SV Biebrich 1864',)"
1274,Holger,True,LP2.BuLi West1F,Simon,1,3,360,10,"('SPSG Tell Raunheim',)"
1275,Carsten,False,LP2.BuLi West1F,Dudde,0,3,360,9,"('SV Biebrich 1864',)"
1276,Christoph,True,LP2.BuLi West1F,Schneider,1,4,362, ,"('SPSG Tell Raunheim',)"
1277,Christian,False,LP2.BuLi West1F,Schäberle,0,4,360, ,"('SV Biebrich 1864',)"
1278,Volker,True,LP2.BuLi West1F,Lautenschläger,1,5,371, ,"('SPSG Tell Raunheim',)"
1279,Sylvie,False,LP2.BuLi West1F,Schmit,0,5,357, ,"('SV Biebrich 1864',)"
1280,Thomas,True,LP2.BuLi West1G,Hucke,1,1,380, ,"('SV Hegelsberg-Vellmar',)"
1281,Nadine,False,LP2.BuLi West1G,Reichelt,0,1,373, ,"('Brühler Schießclub 70',)"
1282,Lev,True,LP2.BuLi West1G,Berner,1,2,359, ,"('SV Hegelsberg-Vellmar',)"
1283,Jürgen,False,LP2.BuLi West1G,Korn,0,2,355, ,"('Brühler Schießclub 70',)"
1284,Svenja,True,LP2.BuLi West1G,Berge,0,3,361, ,"('SV Hegelsberg-Vellmar',)"
1285,Philipp,False,LP2.BuLi West1G,Sersch,1,3,372, ,"('Brühler Schießclub 70',)"
1286,Kim,True,LP2.BuLi West1G,Richter,0,4,356, ,"('SV Hegelsberg-Vellmar',)"
1287,Christian,False,LP2.BuLi West1G,Brabender,1,4,363, ,"('Brühler Schießclub 70',)"
1288,Stefan,True,LP2.BuLi West1G,Ziehn,1,5,364, ,"('SV Hegelsberg-Vellmar',)"
1289,Manfred,False,LP2.BuLi West1G,Ley,0,5,363, ,"('Brühler Schießclub 70',)"
1290,Peter,True,LP2.BuLi West1G,Brzezinski,0,1,365, ,"('SV Usingen',)"
1291,Markus,False,LP2.BuLi West1G,Kremser,1,1,378, ,"('SpSch Ännchen Bad Godesberg',)"
1292,Christoph,True,LP2.BuLi West1G,Plümacher,1,2,366, ,"('SV Usingen',)"
1293,Michael,False,LP2.BuLi West1G,Weber,0,2,363, ,"('SpSch Ännchen Bad Godesberg',)"
1294,Patrick,True,LP2.BuLi West1G,Veidt,0,3,361, ,"('SV Usingen',)"
1295,Dirk,False,LP2.BuLi West1G,Beuth,1,3,365, ,"('SpSch Ännchen Bad Godesberg',)"
1296,Hermann,True,LP2.BuLi West1G,Müller,1,4,367, ,"('SV Usingen',)"
1297,Albert,False,LP2.BuLi West1G,Melzer,0,4,357, ,"('SpSch Ännchen Bad Godesberg',)"
1298,Markus,True,LP2.BuLi West1G,Bill,0,5,354, ,"('SV Usingen',)"
1299,Vanessa,False,LP2.BuLi West1G,Hollfoth,1,5,364, ,"('SpSch Ännchen Bad Godesberg',)"
1300,Nadine,True,LP2.BuLi West1G,Reichelt,0,1,373, ,"('Brühler Schießclub 70',)"
1301,Markus,False,LP2.BuLi West1G,Kremser,1,1,376, ,"('SpSch Ännchen Bad Godesberg',)"
1302,Jürgen,True,LP2.BuLi West1G,Korn,1,2,376, ,"('Brühler Schießclub 70',)"
1303,Michael,False,LP2.BuLi West1G,Weber,0,2,372, ,"('SpSch Ännchen Bad Godesberg',)"
1304,Lieselotte,True,LP2.BuLi West1G,Janssen,1,3,373, ,"('Brühler Schießclub 70',)"
1305,Dirk,False,LP2.BuLi West1G,Beuth,0,3,364, ,"('SpSch Ännchen Bad Godesberg',)"
1306,Philipp,True,LP2.BuLi West1G,Sersch,1,4,375, ,"('Brühler Schießclub 70',)"
1307,Johann,False,LP2.BuLi West1G,Seuren,0,4,355, ,"('SpSch Ännchen Bad Godesberg',)"
1308,Manfred,True,LP2.BuLi West1G,Ley,1,5,368, ,"('Brühler Schießclub 70',)"
1309,Vanessa,False,LP2.BuLi West1G,Hollfoth,0,5,353, ,"('SpSch Ännchen Bad Godesberg',)"
1310,Thomas,True,LP2.BuLi West1G,Hucke,1,1,380, ,"('SV Hegelsberg-Vellmar',)"
1311,Peter,False,LP2.BuLi West1G,Brzezinski,0,1,368, ,"('SV Usingen',)"
1312,Nils,True,LP2.BuLi West1G,Pilger,0,2,358, ,"('SV Hegelsberg-Vellmar',)"
1313,Christoph,False,LP2.BuLi West1G,Plümacher,1,2,372, ,"('SV Usingen',)"
1314,Svenja,True,LP2.BuLi West1G,Berge,1,3,364, ,"('SV Hegelsberg-Vellmar',)"
1315,Patrick,False,LP2.BuLi West1G,Veidt,0,3,356, ,"('SV Usingen',)"
1316,Kim,True,LP2.BuLi West1G,Richter,0,4,364, ,"('SV Hegelsberg-Vellmar',)"
1317,Hermann,False,LP2.BuLi West1G,Müller,1,4,369, ,"('SV Usingen',)"
1318,Stefan,True,LP2.BuLi West1G,Ziehn,1,5,370, ,"('SV Hegelsberg-Vellmar',)"
1319,Markus,False,LP2.BuLi West1G,Bill,0,5,361, ,"('SV Usingen',)"
1320,Maik,True,LP2.BuLi West1G,Schamber,0,1,360, ,"('SPSG Tell Raunheim',)"
1321,Andrey,False,LP2.BuLi West1G,Rudi,1,1,362, ,"('SSV Bad Westernkotten',)"
1322,Thomas,True,LP2.BuLi West1G,van der Burg,0,2,371, ,"('SPSG Tell Raunheim',)"
1323,Peter,False,LP2.BuLi West1G,Müller,1,2,375, ,"('SSV Bad Westernkotten',)"
1324,Holger,True,LP2.BuLi West1G,Simon,1,3,367, ,"('SPSG Tell Raunheim',)"
1325,Ralf,False,LP2.BuLi West1G,Risse,0,3,362, ,"('SSV Bad Westernkotten',)"
1326,Christoph,True,LP2.BuLi West1G,Schneider,0,4,364, ,"('SPSG Tell Raunheim',)"
1327,Wilfried,False,LP2.BuLi West1G,Dörschlen,1,4,369, ,"('SSV Bad Westernkotten',)"
1328,Volker,True,LP2.BuLi West1G,Lautenschläger,1,5,366, ,"('SPSG Tell Raunheim',)"
1329,Sascha,False,LP2.BuLi West1G,Düsing,0,5,365, ,"('SSV Bad Westernkotten',)"
1330,René,True,LP2.BuLi West1G,Opper,0,1,365, ,"('SV Biebrich 1864',)"
1331,Marko,False,LP2.BuLi West1G,Kuckuck,1,1,368, ,"('SC Windecken',)"
1332,Kirstin,True,LP2.BuLi West1G,Steinert,0,2,359, ,"('SV Biebrich 1864',)"
1333,Kathrin,False,LP2.BuLi West1G,Türpitsch,1,2,365, ,"('SC Windecken',)"
1334,Carsten,True,LP2.BuLi West1G,Dudde,1,3,361, ,"('SV Biebrich 1864',)"
1335,Kai,False,LP2.BuLi West1G,Schlegel,0,3,352, ,"('SC Windecken',)"
1336,Christian,True,LP2.BuLi West1G,Schäberle,1,4,369, ,"('SV Biebrich 1864',)"
1337,Kai-Michael,False,LP2.BuLi West1G,Arends,0,4,352, ,"('SC Windecken',)"
1338,Daniel,True,LP2.BuLi West1G,Tkocz,1,5,367, ,"('SV Biebrich 1864',)"
1339,Mark,False,LP2.BuLi West1G,Schleiss,0,5,349, ,"('SC Windecken',)"
1340,Andrey,True,LP2.BuLi West1G,Rudi,0,1,360, ,"('SSV Bad Westernkotten',)"
1341,Marko,False,LP2.BuLi West1G,Kuckuck,1,1,364, ,"('SC Windecken',)"
1342,Peter,True,LP2.BuLi West1G,Müller,1,2,370, ,"('SSV Bad Westernkotten',)"
1343,Kathrin,False,LP2.BuLi West1G,Türpitsch,0,2,365, ,"('SC Windecken',)"
1344,Ralf,True,LP2.BuLi West1G,Risse,1,3,373, ,"('SSV Bad Westernkotten',)"
1345,Kai,False,LP2.BuLi West1G,Schlegel,0,3,356, ,"('SC Windecken',)"
1346,Sascha,True,LP2.BuLi West1G,Düsing,1,4,367, ,"('SSV Bad Westernkotten',)"
1347,Kai-Michael,False,LP2.BuLi West1G,Arends,0,4,357, ,"('SC Windecken',)"
1348,Klaus,True,LP2.BuLi West1G,Neise,1,5,355, ,"('SSV Bad Westernkotten',)"
1349,Mark,False,LP2.BuLi West1G,Schleiss,0,5,352, ,"('SC Windecken',)"
1350,Maik,True,LP2.BuLi West1G,Schamber,0,1,368, ,"('SPSG Tell Raunheim',)"
1351,René,False,LP2.BuLi West1G,Opper,1,1,369, ,"('SV Biebrich 1864',)"
1352,Thomas,True,LP2.BuLi West1G,van der Burg,1,2,373, ,"('SPSG Tell Raunheim',)"
1353,Kirstin,False,LP2.BuLi West1G,Steinert,0,2,368, ,"('SV Biebrich 1864',)"
1354,Holger,True,LP2.BuLi West1G,Simon,1,3,360,10,"('SPSG Tell Raunheim',)"
1355,Carsten,False,LP2.BuLi West1G,Dudde,0,3,360,9,"('SV Biebrich 1864',)"
1356,Christoph,True,LP2.BuLi West1G,Schneider,1,4,362, ,"('SPSG Tell Raunheim',)"
1357,Christian,False,LP2.BuLi West1G,Schäberle,0,4,360, ,"('SV Biebrich 1864',)"
1358,Volker,True,LP2.BuLi West1G,Lautenschläger,1,5,371, ,"('SPSG Tell Raunheim',)"
1359,Sylvie,False,LP2.BuLi West1G,Schmit,0,5,357, ,"('SV Biebrich 1864',)"
1360,Thomas,True,LP2.BuLi West1H,Hucke,1,1,380, ,"('SV Hegelsberg-Vellmar',)"
1361,Nadine,False,LP2.BuLi West1H,Reichelt,0,1,373, ,"('Brühler Schießclub 70',)"
1362,Lev,True,LP2.BuLi West1H,Berner,1,2,359, ,"('SV Hegelsberg-Vellmar',)"
1363,Jürgen,False,LP2.BuLi West1H,Korn,0,2,355, ,"('Brühler Schießclub 70',)"
1364,Svenja,True,LP2.BuLi West1H,Berge,0,3,361, ,"('SV Hegelsberg-Vellmar',)"
1365,Philipp,False,LP2.BuLi West1H,Sersch,1,3,372, ,"('Brühler Schießclub 70',)"
1366,Kim,True,LP2.BuLi West1H,Richter,0,4,356, ,"('SV Hegelsberg-Vellmar',)"
1367,Christian,False,LP2.BuLi West1H,Brabender,1,4,363, ,"('Brühler Schießclub 70',)"
1368,Stefan,True,LP2.BuLi West1H,Ziehn,1,5,364, ,"('SV Hegelsberg-Vellmar',)"
1369,Manfred,False,LP2.BuLi West1H,Ley,0,5,363, ,"('Brühler Schießclub 70',)"
1370,Peter,True,LP2.BuLi West1H,Brzezinski,0,1,365, ,"('SV Usingen',)"
1371,Markus,False,LP2.BuLi West1H,Kremser,1,1,378, ,"('SpSch Ännchen Bad Godesberg',)"
1372,Christoph,True,LP2.BuLi West1H,Plümacher,1,2,366, ,"('SV Usingen',)"
1373,Michael,False,LP2.BuLi West1H,Weber,0,2,363, ,"('SpSch Ännchen Bad Godesberg',)"
1374,Patrick,True,LP2.BuLi West1H,Veidt,0,3,361, ,"('SV Usingen',)"
1375,Dirk,False,LP2.BuLi West1H,Beuth,1,3,365, ,"('SpSch Ännchen Bad Godesberg',)"
1376,Hermann,True,LP2.BuLi West1H,Müller,1,4,367, ,"('SV Usingen',)"
1377,Albert,False,LP2.BuLi West1H,Melzer,0,4,357, ,"('SpSch Ännchen Bad Godesberg',)"
1378,Markus,True,LP2.BuLi West1H,Bill,0,5,354, ,"('SV Usingen',)"
1379,Vanessa,False,LP2.BuLi West1H,Hollfoth,1,5,364, ,"('SpSch Ännchen Bad Godesberg',)"
1380,Nadine,True,LP2.BuLi West1H,Reichelt,0,1,373, ,"('Brühler Schießclub 70',)"
1381,Markus,False,LP2.BuLi West1H,Kremser,1,1,376, ,"('SpSch Ännchen Bad Godesberg',)"
1382,Jürgen,True,LP2.BuLi West1H,Korn,1,2,376, ,"('Brühler Schießclub 70',)"
1383,Michael,False,LP2.BuLi West1H,Weber,0,2,372, ,"('SpSch Ännchen Bad Godesberg',)"
1384,Lieselotte,True,LP2.BuLi West1H,Janssen,1,3,373, ,"('Brühler Schießclub 70',)"
1385,Dirk,False,LP2.BuLi West1H,Beuth,0,3,364, ,"('SpSch Ännchen Bad Godesberg',)"
1386,Philipp,True,LP2.BuLi West1H,Sersch,1,4,375, ,"('Brühler Schießclub 70',)"
1387,Johann,False,LP2.BuLi West1H,Seuren,0,4,355, ,"('SpSch Ännchen Bad Godesberg',)"
1388,Manfred,True,LP2.BuLi West1H,Ley,1,5,368, ,"('Brühler Schießclub 70',)"
1389,Vanessa,False,LP2.BuLi West1H,Hollfoth,0,5,353, ,"('SpSch Ännchen Bad Godesberg',)"
1390,Thomas,True,LP2.BuLi West1H,Hucke,1,1,380, ,"('SV Hegelsberg-Vellmar',)"
1391,Peter,False,LP2.BuLi West1H,Brzezinski,0,1,368, ,"('SV Usingen',)"
1392,Nils,True,LP2.BuLi West1H,Pilger,0,2,358, ,"('SV Hegelsberg-Vellmar',)"
1393,Christoph,False,LP2.BuLi West1H,Plümacher,1,2,372, ,"('SV Usingen',)"
1394,Svenja,True,LP2.BuLi West1H,Berge,1,3,364, ,"('SV Hegelsberg-Vellmar',)"
1395,Patrick,False,LP2.BuLi West1H,Veidt,0,3,356, ,"('SV Usingen',)"
1396,Kim,True,LP2.BuLi West1H,Richter,0,4,364, ,"('SV Hegelsberg-Vellmar',)"
1397,Hermann,False,LP2.BuLi West1H,Müller,1,4,369, ,"('SV Usingen',)"
1398,Stefan,True,LP2.BuLi West1H,Ziehn,1,5,370, ,"('SV Hegelsberg-Vellmar',)"
1399,Markus,False,LP2.BuLi West1H,Bill,0,5,361, ,"('SV Usingen',)"
1400,Maik,True,LP2.BuLi West1H,Schamber,0,1,360, ,"('SPSG Tell Raunheim',)"
1401,Andrey,False,LP2.BuLi West1H,Rudi,1,1,362, ,"('SSV Bad Westernkotten',)"
1402,Thomas,True,LP2.BuLi West1H,van der Burg,0,2,371, ,"('SPSG Tell Raunheim',)"
1403,Peter,False,LP2.BuLi West1H,Müller,1,2,375, ,"('SSV Bad Westernkotten',)"
1404,Holger,True,LP2.BuLi West1H,Simon,1,3,367, ,"('SPSG Tell Raunheim',)"
1405,Ralf,False,LP2.BuLi West1H,Risse,0,3,362, ,"('SSV Bad Westernkotten',)"
1406,Christoph,True,LP2.BuLi West1H,Schneider,0,4,364, ,"('SPSG Tell Raunheim',)"
1407,Wilfried,False,LP2.BuLi West1H,Dörschlen,1,4,369, ,"('SSV Bad Westernkotten',)"
1408,Volker,True,LP2.BuLi West1H,Lautenschläger,1,5,366, ,"('SPSG Tell Raunheim',)"
1409,Sascha,False,LP2.BuLi West1H,Düsing,0,5,365, ,"('SSV Bad Westernkotten',)"
1410,René,True,LP2.BuLi West1H,Opper,0,1,365, ,"('SV Biebrich 1864',)"
1411,Marko,False,LP2.BuLi West1H,Kuckuck,1,1,368, ,"('SC Windecken',)"
1412,Kirstin,True,LP2.BuLi West1H,Steinert,0,2,359, ,"('SV Biebrich 1864',)"
1413,Kathrin,False,LP2.BuLi West1H,Türpitsch,1,2,365, ,"('SC Windecken',)"
1414,Carsten,True,LP2.BuLi West1H,Dudde,1,3,361, ,"('SV Biebrich 1864',)"
1415,Kai,False,LP2.BuLi West1H,Schlegel,0,3,352, ,"('SC Windecken',)"
1416,Christian,True,LP2.BuLi West1H,Schäberle,1,4,369, ,"('SV Biebrich 1864',)"
1417,Kai-Michael,False,LP2.BuLi West1H,Arends,0,4,352, ,"('SC Windecken',)"
1418,Daniel,True,LP2.BuLi West1H,Tkocz,1,5,367, ,"('SV Biebrich 1864',)"
1419,Mark,False,LP2.BuLi West1H,Schleiss,0,5,349, ,"('SC Windecken',)"
1420,Andrey,True,LP2.BuLi West1H,Rudi,0,1,360, ,"('SSV Bad Westernkotten',)"
1421,Marko,False,LP2.BuLi West1H,Kuckuck,1,1,364, ,"('SC Windecken',)"
1422,Peter,True,LP2.BuLi West1H,Müller,1,2,370, ,"('SSV Bad Westernkotten',)"
1423,Kathrin,False,LP2.BuLi West1H,Türpitsch,0,2,365, ,"('SC Windecken',)"
1424,Ralf,True,LP2.BuLi West1H,Risse,1,3,373, ,"('SSV Bad Westernkotten',)"
1425,Kai,False,LP2.BuLi West1H,Schlegel,0,3,356, ,"('SC Windecken',)"
1426,Sascha,True,LP2.BuLi West1H,Düsing,1,4,367, ,"('SSV Bad Westernkotten',)"
1427,Kai-Michael,False,LP2.BuLi West1H,Arends,0,4,357, ,"('SC Windecken',)"
1428,Klaus,True,LP2.BuLi West1H,Neise,1,5,355, ,"('SSV Bad Westernkotten',)"
1429,Mark,False,LP2.BuLi West1H,Schleiss,0,5,352, ,"('SC Windecken',)"
1430,Maik,True,LP2.BuLi West1H,Schamber,0,1,368, ,"('SPSG Tell Raunheim',)"
1431,René,False,LP2.BuLi West1H,Opper,1,1,369, ,"('SV Biebrich 1864',)"
1432,Thomas,True,LP2.BuLi West1H,van der Burg,1,2,373, ,"('SPSG Tell Raunheim',)"
1433,Kirstin,False,LP2.BuLi West1H,Steinert,0,2,368, ,"('SV Biebrich 1864',)"
1434,Holger,True,LP2.BuLi West1H,Simon,1,3,360,10,"('SPSG Tell Raunheim',)"
1435,Carsten,False,LP2.BuLi West1H,Dudde,0,3,360,9,"('SV Biebrich 1864',)"
1436,Christoph,True,LP2.BuLi West1H,Schneider,1,4,362, ,"('SPSG Tell Raunheim',)"
1437,Christian,False,LP2.BuLi West1H,Schäberle,0,4,360, ,"('SV Biebrich 1864',)"
1438,Volker,True,LP2.BuLi West1H,Lautenschläger,1,5,371, ,"('SPSG Tell Raunheim',)"
1439,Sylvie,False,LP2.BuLi West1H,Schmit,0,5,357, ,"('SV Biebrich 1864',)"
1440,Dominik,True,LP2.BuLi Südwest1A,Roller,0,1,371, ,"('SSV Sandhausen',)"
1441,Rebecca,False,LP2.BuLi Südwest1A,Lesti,1,1,372, ,"('TSV Ötlingen - SpSchAbtl.',)"
1442,Martin,True,LP2.BuLi Südwest1A,Just,0,2,368, ,"('SSV Sandhausen',)"
1443,Jörg,False,LP2.BuLi Südwest1A,Kobarg,1,2,377, ,"('TSV Ötlingen - SpSchAbtl.',)"
1444,Jochen,True,LP2.BuLi Südwest1A,Rübling,0,3,361, ,"('SSV Sandhausen',)"
1445,Stefan,False,LP2.BuLi Südwest1A,Scharpf,1,3,375, ,"('TSV Ötlingen - SpSchAbtl.',)"
1446,Gerd,True,LP2.BuLi Südwest1A,Korn,1,4,360, ,"('SSV Sandhausen',)"
1447,Markus,False,LP2.BuLi Südwest1A,Geipel,0,4,358, ,"('TSV Ötlingen - SpSchAbtl.',)"
1448,Andreas,True,LP2.BuLi Südwest1A,Nied,1,5,374, ,"('SSV Sandhausen',)"
1449,Torben,False,LP2.BuLi Südwest1A,Engel,0,5,367, ,"('TSV Ötlingen - SpSchAbtl.',)"
1450,Thomas,True,LP2.BuLi Südwest1A,Singvogel,0,1,369, ,"('SKam Aalen-Nesslau',)"
1451,Nils,False,LP2.BuLi Südwest1A,Strubel,1,1,379, ,"('SV Walldorf',)"
1452,Michael,True,LP2.BuLi Südwest1A,Weckert,1,2,369, ,"('SKam Aalen-Nesslau',)"
1453,Stefanie,False,LP2.BuLi Südwest1A,Friedrich,0,2,367, ,"('SV Walldorf',)"
1454,Erwin,True,LP2.BuLi Südwest1A,Singvogel,0,3,351, ,"('SKam Aalen-Nesslau',)"
1455,Konstantin,False,LP2.BuLi Südwest1A,Günther,1,3,372, ,"('SV Walldorf',)"
1456,Frank,True,LP2.BuLi Südwest1A,Krauß,0,4,349, ,"('SKam Aalen-Nesslau',)"
1457,Andre,False,LP2.BuLi Südwest1A,Lützner,1,4,367, ,"('SV Walldorf',)"
1458,Günter,True,LP2.BuLi Südwest1A,Sanwald,0,5,344, ,"('SKam Aalen-Nesslau',)"
1459,Karsten,False,LP2.BuLi Südwest1A,Quintel,1,5,365, ,"('SV Walldorf',)"
